ETF_Name,2차전지,2차전지(LFP/리튬인산철),2차전지(나트륨이온),2차전지(생산),2차전지(소재/부품),2차전지(장비),2차전지(전고체),3D 낸드(NAND),4대강 복원,CXL(컴퓨트익스프레스링크),IT 대표주,IT서비스,MLCC(적층세라믹콘덴서),PCB(FPCB 등),가구,가스유틸리티,가정용기기와용품,가정용품,갤럭시 부품주,건강관리기술,건강관리업체및서비스,건강관리장비와용품,건설,건축자재,건축제품,게임엔터테인먼트,광고,교육서비스,그래핀,기계,기타,기타금융,다각화된소비자서비스,다각화된통신서비스,담배,도로와철도운송,디스플레이장비및부품,디스플레이패널,레저용장비와제품,리비안(RIVIAN),리튬,마이코플라스마 폐렴,맥신(MXene),메르스 코로나 바이러스,무선충전기술,무선통신서비스,무역회사와판매업체,문구류,바이오인식(생체인식),반도체 재료/부품,반도체와반도체장비,방송과엔터테인먼트,백화점과일반상점,복합기업,복합유틸리티,부동산,비철금속,사무용전자제품,상업서비스와공급품,생명과학도구및서비스,생명보험,생물공학,석유와가스,"섬유,의류,신발,호화품",소프트웨어,손해보험,스마트카(SMART CAR),스마트폰,시멘트/레미콘,시스템반도체,식품,식품과기본식료품소매,아이폰,양방향미디어와서비스,에너지장비및서비스,온디바이스 AI,우주항공과국방,운송인프라,윤활유,은행,음료,인터넷과카탈로그소매,자동차,자동차 대표주,자동차부품,자율주행차,재난/안전(지진/화재 등),전기유틸리티,전기자전거,전기장비,전기제품,전기차,전문소매,전자장비와기기,전자제품,정유,제약,조선,종이와목재,증권,창업투자,철강,출판,카드,카메라모듈/부품,컴퓨터와주변기기,콜드체인(저온 유통),태풍 및 장마,통신,통신장비,판매업체,포장재,항공사,항공화물운송과물류,해운사,핸드셋,"호텔,레스토랑,레저",화장품,화학
TIGER K게임,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RISE 게임테마,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9728172999191593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009195634599838317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017987065481002422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KODEX 게임산업,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLUS 코스닥150,0.13262626262626273,0.008888888888888892,0.07272727272727277,0.0,0.11636363636363645,0.013939393939393944,0.015252525252525259,0.03343434343434345,0.0,0.0028282828282828296,0.0,0.008787878787878792,0.005656565656565659,0.018686868686868693,0.0,0.0,0.009191919191919196,0.0,0.01737373737373738,0.007777777777777781,0.010404040404040409,0.09202020202020206,0.0,0.0007070707070707074,0.0,0.03292929292929295,0.0,0.0026262626262626276,0.0,0.022525252525252535,0.0,0.0,0.0,0.0,0.0,0.0,0.011212121212121218,0.0,0.0,0.0075757575757575794,0.05161616161616163,0.0,0.0,0.002424242424242425,0.0,0.0,0.0,0.0,0.004141414141414144,0.05343434343434346,0.15565656565656577,0.04434343434343436,0.0,0.0,0.0,0.0,0.0,0.0,0.003333333333333335,0.006868686868686872,0.0,0.24646464646464658,0.0,0.0,0.008383838383838388,0.0,0.0,0.02111111111111112,0.0,0.05242424242424245,0.010101010101010104,0.0,0.008080808080808084,0.008181818181818186,0.0,0.04303030303030306,0.0,0.0,0.0,0.0,0.0,0.012020202020202025,0.0,0.0,0.002121212121212122,0.0015151515151515158,0.0,0.0,0.0025252525252525263,0.008080808080808084,0.06282828282828286,0.019797979797979808,0.0,0.03313131313131315,0.0,0.0,0.09808080808080813,0.0,0.0,0.0015151515151515158,0.003737373737373739,0.002222222222222223,0.0,0.0,0.001717171717171718,0.0,0.002121212121212122,0.0,0.0,0.011111111111111117,0.0,0.0,0.0,0.0,0.0,0.01222222222222223,0.007272727272727277,0.015050505050505059,0.049090909090909116
RISE 코스피,0.08868346200731321,0.04337667614790694,0.042259244209670456,0.04845591223080002,0.0392117025599346,0.00010158472165786169,0.05444941080861386,0.23882568061763282,0.0,0.23770824867939638,0.25497765136123285,0.014628199918732083,0.004672897196261638,0.007314099959366044,0.0009142624949207552,0.0033522958147094366,0.0040633888663144675,0.0,0.1679195449004454,0.0,0.0,0.0011174319382364786,0.009345794392523277,0.0037586347013408832,0.00010158472165786169,0.011986997155627682,0.001320601381552202,0.00020316944331572338,0.00020316944331572338,0.03281186509548931,0.0,0.0,0.0,0.00538399024786667,0.006196668021129563,0.0005079236082893085,0.00030475416497358505,0.0018285249898415104,0.0,0.010564811052417616,0.0604429093864277,0.00010158472165786169,0.0011174319382364784,0.0008126777732628934,0.17177976432344413,0.00721251523770818,0.004266558309630191,0.0,0.0005079236082893085,0.0046728971962616385,0.24238114587565804,0.004672897196261638,0.005079236082893085,0.03606257618854088,0.00040633888663144677,0.0029459569280779895,0.009955302722470447,0.00020316944331572338,0.0017269402681836488,0.0,0.011885412433969816,0.0,0.021840715156440264,0.006806176351076735,0.0009142624949207552,0.014628199918732088,0.014018691588784915,0.1728971962616806,0.0011174319382364784,0.24187322226736868,0.014932954083705673,0.0,0.2603616416090995,0.024380333197886805,0.005079236082893085,0.2420763917106844,0.03484355952864656,0.0025396180414465424,0.011479073547338372,0.06267777326290065,0.001320601381552202,0.00030475416497358505,0.034538805363672966,0.047033726127589964,0.022145469321413827,0.3209061357171851,0.00020316944331572338,0.012698090207232712,0.005993498577813839,0.02163754571312454,0.0461194636326692,0.1184477854530667,0.0,0.00944737911418114,0.004876066639577361,0.011072734660706926,0.06409995936611067,0.054043071921982426,0.00030475416497358505,0.026919951239333335,0.00020316944331572338,0.015847216578626425,0.0,0.0022348638764729573,0.005993498577813841,0.0,0.00040633888663144677,0.0007110930516050319,0.012494920763916988,0.0014221861032100637,0.0,0.00121901665989434,0.006907761072734597,0.005688744412840255,0.010869565217391202,0.0007110930516050319,0.0034538805363672986,0.01137748882568051,0.028342137342543348
HANARO KRX300,0.06742811341548942,0.014828173529706445,0.02214206993287246,0.020539024145877167,0.045286043482616965,0.0006011421701232342,0.027652539825668773,0.3044785091674181,0.0,0.30127241759342754,0.31940687305881177,0.006913134956417193,0.005811040977857932,0.00771465784991484,0.0002003807233744114,0.0012022843402464684,0.005009518084360285,0.0,0.21360585111712257,0.00070133253181044,0.0009017132551848513,0.00721370604147881,0.00891694219016131,0.0013024747019336742,0.0,0.012022843402464687,0.0009017132551848513,0.0,0.0,0.034465484420398755,0.0,0.0,0.0,0.007614467488227633,0.00771465784991484,0.0002003807233744114,0.00070133253181044,0.0019036168720569084,0.0,0.01001903616872057,0.0387736699729486,0.0,0.0003005710850616171,0.0006011421701232342,0.21681194269111315,0.00771465784991484,0.002003807233744114,0.0,0.0,0.005811040977857932,0.3143973549744514,0.007213706041478813,0.004809137360985874,0.031059012123033764,0.0002003807233744114,0.0,0.005009518084360285,0.0,0.0011020939785592627,0.0006011421701232342,0.007614467488227633,0.020539024145877167,0.01653140967838894,0.0035066626590521993,0.0016030457869952912,0.013826269912834388,0.014828173529706444,0.22011822462679093,0.0002003807233744114,0.30768460074140874,0.010119226530407775,0.0,0.3263200080152289,0.031559963931469794,0.0038072337441138167,0.30868650435828077,0.03446548442039876,0.0,0.00771465784991484,0.08105400260494941,0.00070133253181044,0.001001903616872057,0.03536719767558361,0.04869251577998197,0.017533313295261,0.39304678889890804,0.0,0.009718465083658952,0.00721370604147881,0.0192365494439435,0.02344454463480613,0.09117322913535719,0.0,0.011521891594028657,0.005209898807734697,0.00771465784991484,0.04739004107804829,0.03767157599438935,0.0,0.02023845306081555,0.0,0.016631600040076147,0.0,0.0008015228934976456,0.006211802424606753,0.0,0.0002003807233744114,0.0004007614467488228,0.015329125338142473,0.0015028554253080854,0.0,0.0003005710850616171,0.007113515679791605,0.004007614467488228,0.00561066025448352,0.0003005710850616171,0.003105901212303376,0.010620178338843805,0.02434625788999098
HANARO 코스닥150,0.1325446160016042,0.008923200320834167,0.07278925205534388,0.0,0.1161018648486064,0.014036494886705435,0.015139362342089431,0.03348706637256867,0.0,0.0028072989773410867,0.0,0.008822939643071986,0.005614597954682173,0.01874874674152797,0.0,0.0,0.009123721676358531,0.0,0.017345097252857426,0.00782033286545017,0.010326849809504712,0.09173852015239621,0.0,0.0007018247443352717,0.0,0.033086023661519956,0.0,0.0026067776218167233,0.0,0.022759173852015237,0.0,0.0,0.0,0.0,0.0,0.0,0.011229195909364347,0.0,0.0,0.007619811509925806,0.051333467014237015,0.0,0.0,0.00240625626629236,0.0,0.0,0.0,0.0,0.004110687788249448,0.05363946260276719,0.15620613595347904,0.044515740926408656,0.0,0.0,0.0,0.0,0.0,0.0,0.003308602366151995,0.006817726087828354,0.0,0.24433527170643676,0.0,0.0,0.008421896932023259,0.0,0.0,0.02105474233005815,0.0,0.05223581311409665,0.010727892520553436,0.0,0.008121114898736716,0.008121114898736716,0.0,0.043011830759975944,0.0,0.0,0.0,0.0,0.0,0.012131542009223981,0.0,0.0,0.0021054742330058147,0.0015039101664327248,0.0,0.0,0.0025065169440545414,0.008221375576498897,0.0628634449568879,0.01985161419691197,0.0,0.03328654501704431,0.0,0.0,0.09845598556246239,0.0,0.0,0.0015039101664327248,0.0037096450772007216,0.0022057349107679966,0.0,0.0,0.0017044315219570884,0.0,0.0021054742330058147,0.0,0.0,0.011229195909364347,0.0,0.0,0.0,0.0,0.0,0.012131542009223983,0.007319029476639262,0.015039101664327252,0.04912773210346902
ACE 코스피,0.08854009457691832,0.04346513733775993,0.04195593118019881,0.04839521078579289,0.039138746352751407,0.00010061374383740724,0.05433142167219991,0.23905825535767958,0.0,0.23805211791930556,0.25545829560317695,0.015092061575611085,0.004628232216520733,0.007244189556293323,0.0009055236945366651,0.003521481034309254,0.004326390985008512,0.0,0.16822617969614492,0.0,0.0,0.0010061374383740725,0.009759533152228507,0.0038233222658214756,0.00010061374383740724,0.011469966797464426,0.0013079786698862942,0.0002012274876748145,0.0002012274876748145,0.03239762551564512,0.0,0.0,0.0,0.0054331421672199915,0.006338665861756656,0.000804909950699258,0.000402454975349629,0.002012274876748145,0.0,0.010463829359090354,0.06006640507093211,0.00010061374383740724,0.0011067511822114794,0.0008049099506992578,0.1720495019619664,0.007143575812455913,0.004326390985008512,0.0,0.0005030687191870363,0.004628232216520734,0.24288157762350113,0.0049300734480329554,0.005231914679545177,0.036120334037629195,0.000402454975349629,0.0028171848274474026,0.010061374383740726,0.0002012274876748145,0.0017104336452359232,0.0,0.012174263004326275,0.00010061374383740724,0.022235637388066994,0.007546030787805545,0.0010061374383740723,0.015293289063285902,0.013884696649562201,0.17305563940034044,0.0011067511822114794,0.24247912264815144,0.014890834087936275,0.0,0.26058959653888475,0.024147298520977738,0.005030687191870362,0.24237850890431403,0.033303149210181786,0.0023141161082603666,0.011771808028976649,0.05734983398732211,0.0013079786698862942,0.00030184123151222173,0.03511419659925512,0.04748968709125622,0.02203440990039217,0.3213602978166788,0.0002012274876748145,0.012576717979675908,0.00583559714256962,0.02163195492504255,0.04567863970218287,0.1187242177281405,0.00010061374383740724,0.009155850689204062,0.005030687191870362,0.011268739309789612,0.06459402354361536,0.05362712546533806,0.0002012274876748145,0.0266626421169129,0.0002012274876748145,0.01579635778247294,0.0002012274876748145,0.0023141161082603666,0.005734983398732213,0.0,0.000402454975349629,0.0007042962068618508,0.012576717979675906,0.0014085924137237015,0.0,0.0016098199013985161,0.00764664453164295,0.005634369654894806,0.010665056846765168,0.0007042962068618508,0.004125163497333697,0.012677331723513315,0.028876144481335818
TIGER 2차전지테마,1.0,0.31826383319967927,0.3773055332798718,0.3888331996792302,0.5992381716118688,0.00922213311948677,0.4225140336808341,0.003007217321571772,0.0,0.0,0.08921411387329592,0.0,0.014033680834001604,0.007718524458700883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09733360064153972,0.6008420208500402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005613472333600642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12479951884522855,0.0,0.0,0.0,0.0,0.08921411387329592,0.0,0.0,0.0,0.0,0.2404771451483561,0.0,0.0,0.0,0.0,0.0,0.12479951884522855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08921411387329592,0.0,0.4106856455493187,0.6008420208500403,0.0,0.01914595028067362,0.0,0.12479951884522855,0.0,0.0,0.0,0.0,0.0,0.13211708099438654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31325180433039296
KODEX 2차전지산업,1.0,0.2415623435152729,0.39819729594391584,0.33550325488232347,0.6532799198798197,0.009814722083124686,0.3611417125688532,0.002303455182774161,0.0,0.0,0.11347020530796194,0.0,0.021131697546319477,0.006209313970956434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014021031547320983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12328492739108662,0.6289434151226839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002303455182774161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06269404106159238,0.0,0.0,0.0,0.0,0.11347020530796194,0.0,0.0,0.0,0.0,0.26980470706059084,0.0,0.0,0.0,0.0,0.0,0.06269404106159238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11347020530796194,0.0,0.3922884326489734,0.5533299949924887,0.0,0.01772658988482724,0.0,0.06269404106159238,0.0,0.0,0.0,0.0,0.0,0.17676514772158233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3491236855282923
TIGER 의료기기,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11376884422110552,0.05638190954773869,0.6992964824120603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13055276381909547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008844221105527636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TIGER 지주회사,0.08355091383812009,0.0,0.0,0.0,0.08355091383812009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00492066680056236,0.0,0.0,0.0,0.0,0.0,0.014159469773046792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08355091383812009,0.0,0.026611769431612767,0.0,0.068788913436433,0.0,0.0,0.0,0.0,0.09058043783892344,0.0,0.0,0.0,0.2550712994577224,0.0,0.0,0.007933319943763806,0.0,0.0,0.0,0.0,0.0,0.2788712592890138,0.016870857601928094,0.0,0.0,0.0,0.0,0.0,0.0,0.010142598915444867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05011046394858404,0.0,0.0,0.0,0.0,0.0,0.045993171319542066,0.0,0.0,0.0,0.0,0.068788913436433,0.0,0.026611769431612767,0.0,0.0,0.0,0.05011046394858404,0.0410725045189797,0.0,0.0,0.0,0.0,0.09017875075316327,0.0,0.0,0.0,0.0,0.007933319943763806,0.0,0.0,0.0,0.0,0.0,0.09801164892548701,0.0,0.0,0.0,0.0,0.017674231773448477,0.05031130749146413
TIGER 200TR,0.06184223714543444,0.015635962714242748,0.01754034278841334,0.022652099829608082,0.038187832013631316,0.0,0.029066853763656388,0.3326651297985364,0.0,0.3312619023754633,0.3515084694798033,0.006414753934048307,0.005312218101633754,0.005312218101633754,0.00030069159065851435,0.001002305302195048,0.004309912799438706,0.0,0.23443921018342173,0.0,0.0,0.000501152651097524,0.009020747719755431,0.0012027663626340576,0.0,0.010925127793926024,0.001002305302195048,0.0,0.0,0.035481607697704705,0.0,0.0,0.0,0.008319134008218897,0.008519595068657907,0.0,0.0,0.0021048411346096005,0.0,0.010724666733487013,0.03828806254385082,0.0,0.0004009221208780192,0.0007016137115365336,0.23854866192242138,0.008419364538438404,0.0016036884835120768,0.0,0.0,0.0033076074972436583,0.33376766563095095,0.0037085296181216774,0.00521198757141425,0.03357722762353411,0.0001002305302195048,0.0,0.005713140222511774,0.0,0.0012027663626340574,0.0,0.008218903477999393,0.0,0.017841034379071852,0.0034078380274631627,0.0,0.014232735291169682,0.015335271123584234,0.24085396411746998,0.0002004610604390096,0.33376766563095095,0.009421669840633452,0.0,0.3581236844742906,0.03397814974441212,0.0037085296181216774,0.33657412047709706,0.03728575724165579,0.0,0.008419364538438402,0.08910494136513974,0.0007016137115365336,0.0,0.03868898466472885,0.05342287260699605,0.019043800741705915,0.4312919715345291,0.0,0.010724666733487013,0.00811867294777989,0.01824195649994987,0.02004610604390096,0.09772476696401716,0.0,0.006815676054926326,0.0058133707527312775,0.008419364538438402,0.04360028064548458,0.03989175102736291,0.0,0.02104841134609601,0.0,0.01794126490929136,0.0,0.0009020747719755431,0.006815676054926326,0.0,0.0,0.0004009221208780192,0.016738498546657304,0.0016036884835120768,0.0,0.0004009221208780192,0.007817981357121374,0.004410143329658211,0.006214292873609298,0.0001002305302195048,0.0022050716648291057,0.011125588854365032,0.023053021950486096
TIGER MSCI Korea TR,0.07229398217682988,0.01912486232101732,0.03023931110443576,0.028036447381596073,0.0442575347952338,0.0,0.03374386702713527,0.3552618403925102,0.0,0.3552618403925102,0.377590868128567,0.005006508460999298,0.005707419645539199,0.005707419645539199,0.0,0.0,0.004605987784119354,0.0,0.2543306298187643,0.0,0.0,0.004305597276459397,0.0,0.0,0.0,0.007209372183838989,0.0,0.0,0.0,0.03544607990387503,0.0,0.0,0.0,0.0,0.009512366075898665,0.0,0.0,0.002302993892059677,0.0,0.01091418844497847,0.04966456393311304,0.0,0.0,0.0,0.25633323320316403,0.004505857614899369,0.0020026033843997195,0.0,0.0,0.0,0.3928106538500049,0.004305597276459397,0.0,0.02643436467407629,0.0,0.0,0.0026033843997196352,0.0,0.0,0.0,0.007509762691498947,0.013517572844698105,0.017723039951937514,0.0,0.0,0.014518874536897965,0.015019525382997894,0.26143987183338335,0.0,0.3579653549614498,0.007910283368378892,0.0,0.38510063082006596,0.037648943626714726,0.0,0.36096926003804936,0.03224191448883548,0.0,0.007609892860718934,0.09091819365174726,0.0,0.0,0.04796235105637329,0.05417042154801241,0.01592069690597777,0.4497847201361769,0.0,0.007609892860718934,0.00891158506057875,0.012015620306398316,0.026434364674076297,0.10443576649644536,0.0,0.007309502353058975,0.0061079403224191435,0.007609892860718934,0.04325623310303394,0.03634725142685491,0.0,0.0171222589366176,0.0,0.017222389105837586,0.0,0.0,0.007309502353058975,0.0,0.0,0.0,0.004505857614899369,0.0,0.0,0.0,0.005306898968659256,0.0041053369380194245,0.004605987784119354,0.0,0.0,0.0052067687994392705,0.020426554520877133
HANARO 농업융복합산업,0.2744337890226485,0.0,0.0,0.0,0.2744337890226485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19618445215262195,0.0,0.0,0.0,0.0,0.0,0.2744337890226485,0.0,0.0,0.0,0.07161803713527852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2739236890430525,0.0,0.2744337890226485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07161803713527852,0.0,0.2744337890226485,0.0,0.0,0.0,0.0,0.00612119975515201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12793307488267702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4521526219138952
TIGER 200커뮤니케이션서비스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1841311343523733,0.016995172968624298,0.0,0.0,0.0,0.0,0.0,0.0,0.14672164119066777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14883346741753822,0.0,0.0,0.0,0.0,0.0,0.06486323411102174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4384553499597748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45484714400643617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.295555108608206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KODEX Top5PlusTR,0.047776442307692304,0.0,0.0,0.0,0.047776442307692304,0.0,0.0,0.5084134615384616,0.0,0.5084134615384616,0.5084134615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.262119391025641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047776442307692304,0.0,0.0,0.0,0.262119391025641,0.0,0.0,0.0,0.0,0.0,0.5084134615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.262119391025641,0.0,0.5084134615384616,0.0,0.0,0.5084134615384616,0.06961137820512821,0.0,0.5084134615384616,0.0,0.0,0.0,0.18499599358974358,0.0,0.0,0.1266025641025641,0.1266025641025641,0.0,0.7046274038461539,0.0,0.0,0.0,0.0,0.0,0.1266025641025641,0.0,0.0,0.0,0.0,0.06260016025641026,0.0,0.0,0.0,0.0,0.047776442307692304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RISE 대형고배당10TR,0.04816147082334134,0.0,0.0,0.0,0.04816147082334134,0.0,0.0,0.5196842525979217,0.0,0.5196842525979217,0.5196842525979217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2508992805755396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04816147082334134,0.0,0.0,0.0,0.2508992805755396,0.0,0.0,0.0,0.0,0.0,0.5196842525979217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03906874500399681,0.0,0.2508992805755396,0.0,0.5196842525979217,0.0,0.0,0.5196842525979217,0.0,0.0,0.5196842525979217,0.0,0.0,0.0,0.2282174260591527,0.0,0.0,0.16486810551558756,0.16486810551558756,0.0,0.6845523581135092,0.0,0.0,0.0,0.0,0.0,0.16486810551558756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04816147082334134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
